overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image
4,False,"09 24, 2003",AXFI7TAWD6H6X,B000ICB4X2,Erica Anderson,"I am not really big on celebrity magazines that are really tabloids but with glossy pages like People magazine but I must admit to having a soft spot for US Weekly. Yeah it is pure fluff and nothing to be taken remotely seriously however I get my kicks out of some of the articles that are published there. My biggest beef with the rag is that in the latest issue of US Weekly, it only gives a paragraph each to the passings of Johnny Cash and John Ritter who had passed away two weeks ago while they do an entire bloody article on Bennifer Afflopez, the most overexposed and overrated celebrity couple on this entire planet. I found that quite distasteful. Even that tabloid People Magazine gave a couple of pages to both celebrities. What is just as gross is seeing really unattractive celebs in their bathing suits (i.e Avril Lavigne and her guitar player). However I do love the best & worst dressed pages in the back. I love the snide remarks from the weekly guests. I don't care who is the best dressed, it is who is wearing the ugliest outfits that I care. Another celebrity couple I could live without seeing in the pages of US Weekly for the rest of my life...Brad Pitt and Jennifer Aniston. Oh lordy. The two most boring celebrities known to mankind. And their acting isn't anything to write home about either. If anything, US Weekly makes for good reading material in the bathroom, otherwise it ain't serious journalism that's for sure.",A guilty pleasure of mine,1064361600,6.0,,
4,False,"06 24, 2003",A26KYDJOAGI05S,B000ICB4X2,Audiaa,"Us weekly is mostly about what the stars are wearing and the latest trend on television.  There are some tabloid style photos which are completely tasteless, and I'm not really sure who cares if Brittany Spears had a latte at Coffee Bean and Tea Leaf on 4th street last Wednesday, but mostly it's a fair gossip magazine.  The articles are all really short and definitely without much depth, but most people aren't looking for that when they read Us weekly.  The fashion police is pretty funny; it's just a bunch of comments about star's clothes from a group of people with no real authority on the subject.  Most are comedians or writers, which is probably why it's so funny.  This magazine is definitely a quick read, and I don't feel any smarter when I'm done reading it, but it does keep me up to date on the Hollywood side of pop culture.",Trendy Tabloid,1056412800,4.0,,
5,True,"12 2, 2017",A1PQA84UDO17E6,B000ICB4T6,AC Reviews,Amusing articles,Amusing articles,1512172800,,,
1,True,"02 19, 2017",A1WTD80C8J0QE2,B000ICB4T6,Ralph,never subscribed to this magazine,One Star,1487462400,,,
5,True,"02 4, 2017",A2TA3YPUH3ESDK,B000ICB4T6,Adlihstrange,Wife loves it,Good Reading Material,1486166400,,,
5,True,"02 2, 2017",A3N4A8JHUUNNRA,B000ICB4T6,erica m logwood,"Classic magazine, look forward to it every month.",A must read.,1485993600,,,
5,True,"10 17, 2016",A37BJZ6CY5VT56,B000ICB4T6,miro,fun to read,Good deal,1476662400,,,
5,True,"09 10, 2015",A3F9ZTH7D7EEUA,B000ICB4T6,Susie,what can i say?,Five Stars,1441843200,,{'Format:': ' Print Magazine'},
5,True,"04 13, 2015",A1COZPXWL7Q7WJ,B000ICB4T6,Christopher Snell,Great magazine,Five Stars,1428883200,,,
2,True,"02 26, 2015",A8N76G7E26DM4,B000ICB4T6,What? Yep.,So horribly full of superficial crap. I regret ordering it.,Two Stars,1424908800,2.0,,
5,True,"02 11, 2015",A1EO6C73I0LQKP,B000ICB4T6,raggedysam,Good price for the magazine. I enjoy reading this from time to time.,Good Value,1423612800,,,
5,False,"02 4, 2015",A1TTMFLIHDGV58,B000ICB4T6,Rachael Jackson,Love this magazine,Best price through Amazon,1423008000,,,
5,True,"01 19, 2015",A3SL2CJM8EVCKQ,B000ICB4T6,Susan,Great,Five Stars,1421625600,,,
5,True,"01 13, 2015",A2SHSCMG51TBUR,B000ICB4T6,Cindy M. Rouse,waiting room,Five Stars,1421107200,,,
5,True,"12 31, 2014",AANIYQLH8IKX4,B000ICB4T6,Amazon Customer,good mag,Five Stars,1419984000,,,
5,True,"10 2, 2014",A2VRQ8RNTKY1XT,B000ICB4T6,Barbara M. Fox,A very interesting magazine. I enjoy all the articles.,A Great magazine,1412208000,,,
4,True,"04 12, 2014",AKX8OYVWM0FDZ,B000ICB4T6,Yolanda,"The teens love the magazine in our home. I found it here at $5.00 a year special. I got each kid a there own copy. The initial delivery was as estimated and its reliable each month. I check out monthly specials for magazines in our home. I also renew when the magazine goes on special again. It just adds to the length of subscription. Also subscription are easy to managed right here on amazon. I've changed addresses a couple of times since the magazines have started. With no problems.

Warning to parents there is a section in the back called Cosmo exclusive in each month. The article does haves sexual content. Usually last 5 pages or so.",Would recommend this for older teens.,1397260800,,,
5,True,"01 13, 2014",A2DJFYBB2L5VSN,B000ICB4T6,University Doc,"I was once a subscriber to Cosmo for about five years. I loved reading this magazine despite the hefty ads included. However, over the years due to time constraints I've had to limit my reading and wound up cancelling. But every year, due to budget cuts, we always give gift subscriptions to our local library: their choice. This year they requested Cosmo and we gave them a two year gift subscription.
Overall, a great magazine for the woman in your house or in your life and there's no reason why a man can't read it either and get some insight.",Love it; this time gave as a gift to our local library!,1389571200,,,
5,True,"10 24, 2013",A3GBYARSIXM1RT,B000ICB4T6,Cecille,This magazine not only focus on new styles but rather some interesting personal topics that a woman needs to know. Very nice pictorials too.,Contents of magazine,1382572800,,,
4,False,"09 13, 2013",A3GA09FYFKL4EY,B000ICB4T6,fruitloop,"I've read Cosmopolitan all my life, but only recently subscribed.  I agree with readers who say it's lost some of its substance because Cosmo had multi-generational appeal for most of its circulation. Now it seems to be directed at the late teen and twentysomething readership.  The beauty and fashion tips attempt to mirror Vogue and Marie Claire, but the editors lose sight of the fact that teen and twentysomething age groups rarely have that kind of disposable income, and neither do most of the forty-somethings who remember growing up with Cosmo in the 70s and 80s.

The featured articles are still good, though, and the beauty and fashion are worth a look.",Enjoyable magazine,1379030400,,,
5,True,"05 29, 2013",A3G3ULZG2WCBAQ,B000ICB4T6,C. Parkinson,What woman doesnt want a subscription to Cosmo. I love getting a yearly sub at a great price. GET IT NOW,It's Cosmo. Need I say more?,1369785600,,,
3,True,"05 3, 2013",A12WW7CAXXH9N6,B000ICB4T6,Jessie Taylor Goodwin,"This magazine is okay. I like the fashion photography but most of the articles are really immature.  Sexy moves? If you've lived a little, you can certainly figure out sexy moves without having to resort to reading an article. ;)",Cosmo-For the Younger Gals,1367539200,,,
5,True,"02 28, 2013",AXV3OJG9BZ2JW,B000ICB4T6,DoomsDay3,"The item came in excellent conditions, well packed, very nice NEW, no defect, as i expected. . . . .",great,1362009600,,,
5,True,"10 12, 2012",A324GIXX5SIYGA,B000ICB4T6,Pinktooth,Cosmo is one of my favorite magazine. I really look forward to it every month and it's very entertaining. I have to admit that it seems to gear more towards single women and they tend to recycle some of the advice!,Really good mag for single women,1350000000,,,
1,True,"08 4, 2012",A1L7R2764ED46Y,B000ICB4T6,D4CGurl449,"This magazine, as I already knew, is just about sex. I really don't know why women like to read this, and especially why parents allow their children to read this magazine! It only encourages them to be sexually active and experiment with boys. I read an article online that a woman is trying to get news stands to sell this magazine in a plastic bag so that young women cannot read it's contents at the store! I do not enjoy reading this magazine. I only tried it because I knew it was so popular among women and wanted to see why. I also was not happy with the customer service. My magazine took forever to come in the mail and I just decided to cancel it because of the delay in shipping and the content is smut! I can spend my $15 on a much better magazine.

One more thing: If you have allergies, BEWARE! I had to pull out at least 5 or more perfume inserts and the magazine still smelt like perfume! You may want to consider this before it ends up in your mailbox and you have an asthma attack trying to read it!",Smut and Slow Delivery,1344038400,,,
4,True,"01 22, 2012",A33AQPJYH7UUXR,B000ICB4T6,Desert Gypsy,"Frankly I thought I might be a little too old at 42 to be subscribing to this magazine but the five dollar per year deal was too good for me to pass up. I've been pretty surprised with how much I've enjoyed the content in the three issues I've received so far. There is about thirty percent of the magazine devoted to relationship/romance which I could take or leave, but that still leaves two thirds for fashion and trends and what's up in pop culture.

Having started several subscriptions for Elle, Bazaar and Marie Claire at the same time, I have to say, this magazine feels more ""useful"".",guess i'm a cosmo girl,1327190400,6.0,,
5,True,"03 20, 2011",A2BNKCBBUAYAUT,B000ICB4T6,Teresa,"Bought this just before Christmas at a great price. My nieces love this magazine, so it makes a great gift",magazine,1300579200,,,
5,False,"07 26, 2010",A3OIE7IE9LTPJG,B000ICB4T6,GatorMan,"Always fun to take the couples quizzes.
Interesting columns and stories.

A little bit of information for all aspects...good price.",Wife Loves it...Good Articles / Love the quizzes etc.,1280102400,,,
1,True,"08 17, 2009",A14Q5D3QYA8FPV,B000ICB4T6,Shopper,"""The Cosmo Sex Poll - 6,000 Horny Guys Tell All"" is an actual title from the August Cosmo issue (I'd be more interested to learn how they determined the guy was horny before letting him take the poll ;o) )

I used to be an avid Cosmo reader in my 20's. Life got busy in my 30's, but, I have recently decided to re-subscribe. I am sad to report that the magazine has slipped considerably in general quality of information provided, as well as the manner in which it is done. I was looking forward to hot-off-the-press fashion news; I wanted to learn about the best beauty products on the market; I wanted to read stories relevant to my life with real life heroines who inspire other real life women. Well, it was not to be. What I got was a little bit of fashion and beauty with the rest being a poorly written sex manual. Oh, ""how to manipulate your man"" was also high on the magazine's agenda... Here are some titles from the August issue:

""She Had Her First One Night Stand at 34"" (she's for it and it's in the Need to Know section of the magazine...)
""Secrets His Sex Style Reveals""
""Guys Rate 125 Sex Moves""
""Get Hit On All The Time""
""Orgasm Whisperer""
""First Time Sex Bloopers""
""Cosmo's Naughty Sex Dare Game""

I could go on, but I am feeling noxious again...It's rather disturbing that teenagers and young women are reading this and may be getting the idea that this is all their life is supposed to be about: having sex, all the time, with strangers, as well as manipulating men... Sad...

If you are looking for magazines with fashion/beauty focus, I recommend: In Style, Style Watch, and Lucky.

Regarding Cosmo subscription service: I received the Sept issue promptly, FOLLOWED by the August issue (they were clearing out their warehouse, I guess...).","6,000 Horny Guys Tell All...",1250467200,15.0,,
